,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2016-01-29,600688.SH,0.029767421579245838,-0.012683715742511151,0.33428159134558755,0.35049362651370297,0.0037573470249615674,0.10123162311451032,1.5406476347284186,1.809058512145032,0.06612627261833794,7.504512187473866,,-17.828,9.9502,53.889788800000005,101.3278,-15.039000000000001,647.7751,-76.0932,-147.0751,148.0484,215.2060378,0.9254,0.4529,0.0093,32.3391,63.6409,0.4853,0.9491833000000001,0.98493409,0.70867209,0.68010403,1.26024096,2.3402215,0.04545455,0.29227274616038,0.46428571,39.923803152723494,55.53932681703479,7.806696630545906e+24,0.50935551,42.380448116006505,-0.2557804947407833,-0.004886459834551382,30.638773152708467,30.72455122850357,30.467217001118254,化工,15297750000.000004
2016-01-29,600690.SH,0.06925524927969194,0.08217679378054951,0.4018705844388285,0.3736144982870756,-0.07490129781647648,0.04829686349634597,1.33228108725896,1.4615241028633434,0.0089895258020629,5.1666604683057225,2.4673227853466573,-10.5005,13.7218,14.7614,-12.2082,-1.2921,-149.0635,-211.3797,-135.6034,-57.5672,-14.714,1.4617,1.3117,0.1049,55.4615,7.6623,1.7128,,,,,,,,0.0,,51.523768352780436,,,,66.61383598964997,0.0003877026442307181,-0.0002449437237821508,64.47729503701296,70.984748793159,51.462387524720896,家用电器,54653913433.6
2016-01-29,600703.SH,0.03812908244331924,0.029988671771210507,0.3177374972463231,0.3264503298843114,-0.0448449878655735,0.037801679479862016,0.09644975493178022,0.09391744249112284,0.02583881175194553,15.506762351383829,0.9815233574881272,2.7241,10.8589,16.4237,48.0585,-4.47,-174.0914,-92.6122,-139.986,296.7955,34.1749,4.446000000000001,3.8017,0.2465,28.4677,98.8796,0.4068,1.00157068,0.99016563,0.81335034,0.67885025,1.07151215,2.13701594,0.04112554,0.37628054631062174,0.56565657,40.792474004679065,42.58734866986772,7.800614832229721e+24,0.44628099,49.66420613702813,-0.7777268130939754,0.08762752625574377,50.39018008694743,44.34479982716928,62.480940606503715,电子,45345339978.06
2016-01-29,600704.SH,0.04389592033214642,0.012969639166240558,1.0339525505888838,0.6780872678322267,0.1506660328183879,0.1166915957825417,2.8589616361328285,1.3683378209378518,-0.02807782991518557,11.174925615289387,0.539009645406735,128.24499885,91.56561405,-46.2238,138.7349,110.69131639999998,1967.5906822999998,-687.2139201499999,352.7887,456.4582,103.0251,1.1702,0.6522,0.2753,74.9112,6.162000000000001,3.7455,0.89964158,0.98046875,0.64425051,0.66826411,1.21404648,1.85776434,0.1,0.4258739797393716,0.77647059,37.590787773873075,82.8340658875689,7.782200464742816e+24,0.36124507,40.847554073559635,-0.5293239090833969,0.006182791949168598,24.655905530894362,30.192270893366963,13.583174805949163,交通运输,8609270419.65
2016-01-29,600705.SH,0.048167343594262745,0.04078488067394456,0.4688903620613135,0.4711819548650303,0.21474820843789716,0.1983318536400102,0.07190573983197818,0.06379837033675792,0.33158397271147183,19.243646618914486,1.4582137206362278,27.736,18.7855,3.031,28.7629,36.3572,275.8687,5.7527,-22.1869,689.8419620499999,29.2813,0.9557,0.9554,1.0738,80.042,13.2256,5.9007,0.86375546,0.88224799,0.55285314,0.54640026,0.45208264,1.64802888,0.06002144,0.539553324536345,0.6125,27.769363309450735,57.99591821974975,7.754577021755098e+24,0.25416837,30.568020163604544,-0.5823696615346865,-0.10791726244232612,17.9537359305474,18.976475504144627,15.90825678335294,非银金融,36916387591.380005
2016-01-29,600739.SH,0.0668139334006713,0.034023915494930335,0.7604496226855016,0.7295850311821611,0.04475498496409788,0.010365890579478143,0.3832467801744068,0.3866465142201717,-0.008399585762185526,22.202340890157146,1.2804097311139568,-10.5102,37.6251,34.6214,60.5529,34.4829,540.2858,4.0952,597.1986,-57.122,41.2906,1.4083,1.1086,0.077,22.2805,6.0661,0.3073,,,,,,,0.04030824,0.3573789214405267,,35.29097376580796,,6.721352956876064e+24,,30.11551476453237,-0.6549137635223048,-0.4706200579621522,8.049377869791192,16.586940607801672,-9.025747606229764,医药生物,21316767325.92
2016-01-29,600741.SH,0.1060769438619993,0.10219034295238666,0.7841905628178707,0.6253693992714834,-0.010373787823937495,0.14903450180520555,1.878283250902272,1.6965345478994112,0.06747837823320149,3.4479273768292176,3.080727422189751,12.5275,20.9552,-2.9413,-1.8688,19.7891,-153.7199,54.1506,-333.8229,-5.6798,-1.311,1.25,1.1082,0.2019,55.9585,19.5533,1.5630000000000002,0.96578212,0.96443515,0.86762861,0.77609428,0.80755674,1.49242884,0.05439331,0.2634904908394584,0.8028168999999999,39.18164949667696,29.70662045823579,7.888199334670199e+24,0.44023514,43.51691638837224,-0.4913040326333634,-0.11742869710140745,28.353474310360326,28.994051713679337,27.07231950372232,汽车,35725658420.25
2016-01-29,600795.SH,0.10596958120339976,0.10733716535393624,0.902117165428102,0.8902794382308006,-0.006131228841923175,0.38095431424640336,1.0000424977248792,1.086259620263547,0.1498921178397634,7.846725522107577,5.208333333333334,-17.6605,23.976999999999997,5.1681,-7.856,8.102,-299.3885,6.0256,-15.1835,-5.8658,-10.9913,0.1839,0.1639,1.2445,71.9234,23.0997,3.5554,0.90851735,0.90282132,0.6728972,0.53432282,0.73157337,1.3036708000000001,0.04155125,0.3425978300478957,0.8,26.322252917398572,33.412232291454295,7.890193942581434e+24,0.25425949999999997,27.001723179179354,-0.1899836738492681,-0.047507520049853535,12.57676173418947,14.239290123993484,9.251704954581436,公用事业,56593145793.6
2016-01-29,600804.SH,0.03023964094117745,0.02277340160130321,0.23408535850303386,0.23431980755929355,0.027621063421056847,0.18072878936387832,0.32308981237121903,0.2968212105609414,0.05792599394582002,7.942786041540562,0.7119997510242871,12.6516,15.3759,6.0657,39.9531,24.7742,53.2696,4.9911,-0.4928,1.0222,27.3145,0.3715,0.3643,0.303,67.9123,42.1645,2.137,0.87834295,0.90736728,0.62476688,0.71215986,0.81261966,2.7968596000000003,0.04564533,0.3995999886557663,0.72916667,33.391717009594515,57.93279623694392,7.58941776238263e+24,0.36489152,32.6255085341362,-1.3278855753624907,-0.3001021984495571,22.127386765678693,29.354836210024477,7.672487876987134,通信,22798721424.75
2016-01-29,600809.SH,0.0236293662371489,0.026070953220098676,0.3127502323832749,0.32425658276453884,-0.0010788262891477016,0.013685523229863527,0.29182309634128906,0.2869803425984679,0.04620872432602868,15.377858594996109,,5.0232,8.526,-2.0495,92.4729,9.603,93.3031,53.792,100.9381,-65.123,28.2541,2.2101,1.1981,0.0003,29.5482,10.3063,0.4249,1.01350482,1.01350482,0.86688669,0.78997494,0.71996345,0.44494989999999995,0.06127946,0.27064588529921285,0.83809524,44.28030125643304,40.021496655469704,8.043026953990088e+24,0.4729352,47.944924705004006,-0.3537003976008994,-0.1028860720669874,33.52948973697565,32.09813863236638,36.39219194619419,食品饮料,13645768672.16
2016-01-29,600816.SH,0.06217417254457094,0.062174172560817885,0.22776889117498075,0.2277688855484471,0.033178238551489624,0.06521870141019916,0.10667501555417476,0.10667501555417476,0.043890973884441284,,1.1476205547896274,63.3028,91.56561405,,68.2561,110.69131639999998,1967.5906822999998,-687.2139201499999,1106.62013445,689.8419620499999,67.1212,,,,31.1174,,0.4517,0.87724215,0.83914209,0.85989011,0.83544259,1.26698201,3.0619877,0.10004880000000001,0.5034884274250746,0.63157895,34.3916961104124,69.18822898281573,7.946748484380325e+24,0.40212035,29.784040455906858,-0.20135065471530256,-0.3969772419673836,13.692484447173056,11.963164294911616,17.151124751695942,非银金融,17767045064.25
2016-01-29,600820.SH,0.05605607660495332,0.05610950385113369,0.6483873037220824,0.6703128725429639,0.10873964896386973,0.10913433454979013,1.0248029860581036,1.023489969702545,0.08837094802019743,8.948837702435275,1.89873417721519,2.6088,14.9576,-8.1981,5.3435,-3.6083,321.0907,104.1548,-107.0155,-30.2143,17.7699,1.1319,0.882,1.0097,72.9896,9.706,2.7686,0.9729064000000001,0.97410604,0.63048683,0.58345643,1.01071555,1.85210001,0.05802469,0.3872700645169351,0.625,34.927742614878376,49.34508180280469,7.864235834539845e+24,0.34357421,40.70921548592897,-0.5885075654630129,0.02412038863906329,36.259046772480275,31.063866791558336,46.64940673432413,建筑装饰,24838359142.6
2016-01-29,600837.SH,0.11367328124579923,0.05535837385385755,0.7729006116141737,0.7731923117070253,0.21474820843789716,0.3635597187626456,0.2740205014895045,0.12907634466945958,0.33158397271147183,,2.0644095788604457,128.24499885,57.1779,,161.1758,110.69131639999998,468.0768,-544.7011,218.2346,684.4619,171.3507,,,,80.6531,,4.5177,0.96111111,0.96111111,0.72820204,0.69002849,0.57471629,1.28501926,0.06042032,0.34835963933771874,0.77922078,38.91033471759337,50.14866440968733,7.700481839200547e+24,0.35720762,45.05476563874817,-0.7641496493815436,-0.06795133716197244,30.879018094090643,29.118008972784047,34.401036336703854,非银金融,97995708589.8
2016-01-29,600867.SH,0.0172004336327583,0.0107050256218058,0.08915076806088305,0.094098808087017,-0.002742586174730895,0.009476583139392435,0.06356009498136496,0.0555314243780121,-0.003462516713086837,37.638890716328795,0.7882776814570782,21.3844,12.4407,4.7669999999999995,110.87700000000001,16.0113,-167.5342,-564.8731,-777.5412,74.0827,122.6198,2.2745,1.2796,0.1345,31.0516,33.3513,0.4544,0.9631645000000001,1.02677376,0.94110429,1.14023786,1.47016587,3.79667991,0.06684028,0.21812872430132044,0.58426966,42.621392354032146,41.108323218393394,7.419832077654753e+24,0.60549763,42.368471854649854,-0.2862713103006114,-0.03222613470274227,38.3625087655517,47.49980690835857,20.08791247993797,医药生物,26038026284.01
2016-01-29,600886.SH,0.13072560166663375,0.1332357735412326,0.6112455046144306,0.6327381965037209,-0.042170487367023786,0.39467755322650205,0.7574096963525472,0.7845920495926514,0.17508280608189067,6.629346531753193,4.663327948303715,-4.8477,15.8354,4.4129,2.9069,2.92,-130.8837,-7.7637,-493.9934,11.5419,-7.9378,0.5367,0.5086,1.6759827999999999,73.0027,72.1096,5.0772,0.89450867,0.88176638,0.67136659,0.41627438,0.5864981,1.82339388,0.03511706,0.3458237014843578,0.82608696,24.949840346953806,54.70259884824925,7.847445536654487e+24,0.27154893,26.263211703186606,-0.42151654918109055,-0.10405052889602973,13.321400883185987,14.127400453917891,11.70940174172218,公用事业,42005484517.93
2016-01-29,600887.SH,0.052203884782801774,0.05122439352019242,0.226300100743186,0.247012389613888,0.008826275462190591,0.114608162808431,0.713173897663683,0.6669510729610401,0.0457830648378104,9.94550601833623,3.030114323952657,8.9757,7.724,9.7066,-0.1739,1.5171,-75.095,-88.8486,-379.3897,230.2601,1.2672,1.1191,0.9142,0.1017,50.5618,51.7125,1.0312,0.95285714,0.93482831,0.8379397,0.74152307,0.97871533,2.01397391,0.03894081,0.26708776495303704,0.7,36.4676858609351,48.291040342539176,8.101649022164117e+24,0.35316901,38.24811899837932,-0.4479001410272471,-0.22429832984012488,22.86120498416891,20.021461099089095,28.54069275432852,食品饮料,80485144621.08
2016-01-29,600893.SH,0.014182081207865975,0.013457441027654973,0.20726538532507324,0.21642277841221894,0.011096844588806677,0.01829244311086385,0.35573735689115404,0.3846081870155497,0.006012418263849943,23.047096153869948,0.4060487258471016,31.4676,0.6954,7.985,65.7497,12.3335,783.6558,-139.0048,-61.9731,132.7808,88.8213,1.0518,0.5745,0.2289,64.6188,4.5853,2.2006,0.8931966,0.97249455,0.73026585,0.67237808,1.10574881,3.03122845,0.10003087,0.4179410711765042,0.09512761,40.81413630156617,64.24387195387288,7.697104615936854e+24,0.59028698,39.205109625505706,-1.7651941792236792,0.15379714113865806,42.354428548829276,52.404076728744705,22.255132188998385,国防军工,48749284919.450005
2016-01-29,600900.SH,0.05729299848890765,0.059204693022595886,0.4531992260514697,0.4570384337440132,-0.005049906508612566,0.09721540893521508,0.1214273202712509,0.13461348070189927,0.0642193921138268,10.202308352377571,3.13047068538398,-1.6518,6.8879,-2.2283,8.3839,-4.248,12.3679,-50.9571,-4.8304,7.6842,7.2847,0.3644,0.34299999999999997,0.3953,38.4458,95.6953,0.6246,0.96802558,0.95958796,0.84390244,0.84390244,1.19756102,2.00033824,0.03215434,0.14005567126550658,0.45454545,31.485582494586524,27.14799563409593,7.782394143034925e+24,0.52802768,30.611102153889046,-0.2580297326490064,-0.061119496031204375,22.24682098427084,27.132755274979463,12.474952402853596,公用事业,118023351322.8
2016-01-29,600999.SH,0.11666622903776085,0.04425761976170451,0.5262186303775264,0.5557224917730811,0.21474820843789716,0.1870720498732541,0.27107826894643394,0.1264566200687806,0.33158397271147183,,5.13351134846462,128.24499885,13.5835,,211.24872914999997,110.69131639999998,946.6082,44.2213,842.0697,689.8419620499999,215.2060378,,,,84.5669,,5.4879999999999995,0.92469136,0.90842935,0.68810289,0.69498083,0.62972164,1.56878998,0.05716302,0.44036048395878025,0.68627451,31.9207529749954,39.732488668894256,7.758246983456446e+24,0.28108108,35.910505627944715,-1.0950130810205447,-0.19183320194416,18.520051212408198,17.8426714912452,19.874810654734205,非银金融,71950435438.42
2016-01-29,601006.SH,0.14034692288753206,0.1401060520958692,0.8677346711836355,0.8801830148472249,-0.03690558942771094,0.14631639061028914,0.5313092403197787,0.5330818954248481,0.11460955225454066,4.745752048180181,6.774741596014199,-0.8105,8.5035,-11.5414,-0.1418,-1.7313,-156.9978,29.7893,-129.2312,-17.3897,0.1654,1.11,1.0042,0.0431,18.5342,91.2211,0.228,0.92151556,0.92653061,0.72369819,0.63704397,0.65129769,1.19021945,0.03809524,0.258782722888432,0.6875,27.834817355226196,28.57212703398636,7.935444826313666e+24,0.25874126,25.8938999179326,-0.2841811025127883,-0.06773197016960619,11.945805229357298,12.911799479724507,10.013816728622876,交通运输,101242850053.71
2016-01-29,601009.SH,0.14230769021976633,0.1139725716590102,0.9582349285128364,1.0572289934985366,0.14806750259081694,0.39467755322650205,0.4638869101392098,0.3249633474525196,-0.30107674663665757,,3.419972640218879,47.3912,44.4289,,26.6884,40.9875,1967.5906822999998,-41.7548,802.6355,-1.6314,29.7935,,,,94.2016,,10.107062799999998,0.95182292,0.9318037,0.79284165,0.84750325,1.14586555,1.8343355,0.03386581,0.2292286192663461,0.70833333,35.60094375454616,43.163043901819755,8.07241540575814e+24,0.41786179999999995,37.14532689376666,-0.1986466588857329,-0.05453339544553126,21.645228771990013,26.742447957242856,11.450790401484321,银行,43405803296.28
2016-01-29,601012.SH,0.019018173998764352,0.01591935904584989,0.2891719835684449,0.30554416335733675,0.002624946508543973,-0.016901688623460788,0.21866637330067065,0.19957464640475647,-0.02434564280260455,17.81195744312631,0.3861891865169186,27.0831,70.855,35.5906,66.3671,76.8822,114.2738,-421.0275,1106.62013445,-349.0805,69.0027,1.9759,1.2604,0.1563,42.0975,-10.1728,0.7318,0.89356223,0.85327869,0.8401937,0.81455399,1.2133873,4.5915181,0.09050967,0.339507140316367,0.71929825,35.14222485080813,64.06837233959445,7.958916462857026e+24,0.48786828,33.29225829003769,-0.20010435313971345,-0.14349598313912376,17.566319832408812,27.239079466447414,-1.7791994356683958,电气设备,16875781957.8
2016-01-29,601018.SH,0.02557725273040861,0.02698598345588235,0.3042621101362065,0.3079672468596813,0.0017477308780331545,0.02669175091911765,0.1617078546262255,0.1284390988817402,0.01525361303740713,22.301033616256912,1.0294117647058822,39.5699,5.4986,-31.24,-7.6041,10.3325,204.4277,-30.0071,69.3275,-8.1729,-5.5288,0.8673,0.8303,0.1124,30.2168,25.8433,0.4584,,,,,,,,0.0,,50.03875857662866,,,,,-8.387709523161286e-06,5.368979255405086e-06,70.01834482549206,65.28663610457467,79.48176226732684,交通运输,104448000000.0
2016-01-29,601088.SH,0.08903616695198348,0.1381017325589846,1.1092975619174064,1.1183662678401234,-0.05736510139401591,0.1541455016361226,0.710503341329083,0.9318593283437776,0.08037778435209499,5.1564663157091815,5.522388059701491,-31.5812,3.4877,12.978,-37.0948,-1.5825,-190.0359,42.6545,-85.6355,-49.7068,-36.4773,1.3009,1.1498,0.2386,34.6102,39.1121,0.6468,0.97525473,0.97881665,0.84489281,0.75027996,0.67529811,0.6460855999999999,0.09909281,0.2064686329372091,0.39285714,43.20012481604859,13.838088136794582,8.330865340298592e+24,0.68164063,44.988675153763225,-0.25071001816209976,-0.05182988644286601,27.87791333987781,23.43786080528645,36.75801840906054,采掘,220979908597.0
2016-01-29,601099.SH,0.03543704515193837,0.019762489146328624,0.2535572826239403,0.3465662085284513,0.17230963794264226,-0.1889535318304948,0.08722952832027538,0.0494374780013812,0.25344328444370623,,0.6420787678350557,128.24499885,12.3503,,184.1131,110.69131639999998,1143.2922,-472.0039,183.5855,-48.8582,178.8343,,,,72.704,,3.3885,0.88970588,0.88970589,0.71955914,0.70970217,0.55761939,1.88315779,0.05769231,0.4556502708982797,0.8,25.163244525127233,79.26887934077506,6.721352956876064e+24,0.198889,32.61847420023571,-0.34396564022545023,-0.09062027440420384,28.32657108660223,31.404918245983144,22.169876767840414,非银金融,26131226023.65
2016-01-29,601111.SH,0.08157335783961171,0.044678268494952565,0.7259135827382854,0.7057545861242058,-0.0011206220656257457,0.3621400722431911,1.279203127350713,1.2382204073830565,0.2703135882559767,5.591641055308667,0.8072642967542503,5.394,8.7312,44.9997,183.86900000000003,6.1345,98.70200000000001,32.5033,-98.1247,74.6083,215.2060378,0.3845,0.3513,1.4313,69.0724,56.0629,2.4778,0.87669377,0.96136701,0.66087845,0.52687296,0.79743603,1.17181796,0.1006993,0.3317773923170052,0.48,35.138701846674536,39.27877220122927,7.594786030209501e+24,0.46941613,33.64209003052031,-0.35857150981739744,-0.1495020895605904,20.619247410304087,27.067140734972142,7.72346076096796,交通运输,53890385369.23
2016-01-29,601117.SH,0.0924700038819595,0.11819702477060008,0.939071568679912,0.9758781705681172,0.03083457936977688,0.06889089599379382,2.3636057444925918,2.5854997098489934,-0.057729695614206426,3.5305730330988974,1.933701657458564,-6.1607,8.4351,1.5473,-28.4261,3.6938,134.1601,79.5362,-93.5388,260.0964,-21.938000000000002,1.3778,0.9874,0.252,67.3125,3.8051,2.1968,0.92979452,0.93944637,0.71353482,0.6557970999999999,0.64366212,0.70971457,0.06044905,0.29397292310393386,0.53846154,35.130207558958475,29.55477497706427,7.961449649618966e+24,0.39824945,36.004509654295866,-0.2705996928672826,-0.07362397356200012,22.453269416205114,24.224935123386782,18.909938001841766,建筑装饰,26786190000.0
2016-01-29,601155.SH,0.05601232876346456,0.056012328174653035,0.30889980867864536,0.5821571956993473,-0.057792243867466564,0.16771951105385124,0.9921206962427618,0.9921206962427618,0.09174571251545366,7.625594414278245,,,,,,,,,,,,1.189,0.3187,0.6484,79.6834,7.9829,7.0897,0.90103397,0.89377289,,,,,0.04991394,0.5702018510514786,0.28767123,27.40608676951427,85.83355800838117,6.721352956876064e+24,0.16387074,31.387618836466324,-1.6103364249638608,0.12888860926060142,18.597507900157492,18.30377617113277,19.184971358206944,房地产,6485337170.799999
2016-01-29,601166.SH,0.18242317839911207,0.17110181247269762,1.0460484853472796,1.1384815070292977,-0.1930848455475624,0.39467755322650205,0.5608014537150348,0.4533555554799734,-0.30107674663665757,,3.9419087136929463,22.1717,29.2465,,7.9565,32.3813,-183.4977,-687.2139201499999,425.01,341.834,4.9531,,,,94.2179,,10.107062799999998,0.96271638,0.93713545,0.89813665,0.90093458,0.96513997,1.49530661,0.01402525,0.185609488360944,0.53846154,29.282276398943115,28.62418549489278,7.792652274237261e+24,0.27866324,28.01431456155814,-0.30919925570184914,-0.20163708304223135,13.520446276368856,11.244087252655497,18.073164323795584,银行,275496789419.46
2016-01-29,601169.SH,0.1451976937603096,0.13213861525231627,0.912164927647555,0.9857829959831886,0.21474820843789716,0.39467755322650205,0.3556738813666008,0.3119124274003021,-0.018520146193757244,,2.232940335728502,19.1505,17.4177,,14.418,19.9339,1967.5906822999998,-88.3528,1106.62013445,313.2382,13.017999999999999,,,,93.9533,,10.107062799999998,0.94337715,0.93674699,1.06385405,1.03093923,1.06750359,1.61180047,0.04129464,0.18270113546619102,0.6056338000000001,39.13033326930756,33.91728470140667,7.501125177236414e+24,0.49616368,38.14110672095895,-0.051142010860285525,-0.11218332924041984,30.62471673689147,32.436752865596105,27.000644479482172,银行,118231903446.21
2016-01-29,601186.SH,0.08728804423605603,0.0827869352141539,0.7826265030858234,0.8149683865805901,0.07284582848048085,0.2209271276292316,2.8589616361328285,2.6456320945614173,0.14167994920668633,5.6356949975675885,1.3261107099289131,-2.2426,23.4742,12.7733,15.0722,13.4465,67.3094,43.0943,-117.2575,356.9579,21.6616,1.186,0.6506,0.6501,81.7921,6.3712,5.1804,0.90008921,0.96278626,0.6152439000000001,0.59598346,0.73227085,1.83043679,0.10028382,0.3737511326186367,0.66666667,36.38099716034439,26.55402448361255,7.742330864939081e+24,0.41589649,39.337191406719946,-0.7148055414686322,-0.09722506843744873,21.93876983607163,25.44064061421801,14.935028279778864,建筑装饰,103535967095.0
2016-01-29,601216.SH,0.029237743483815706,0.02658761403706065,0.4152987998893013,0.4242286009275311,-0.0050461154089466295,0.06861737914849025,0.16913779494448586,0.16625649125239433,0.09076896358825133,14.349107529131755,0.28470503555761434,7.9498,11.0349,8.3328,15.589,38.8802,-216.2032,-343.8427,304.8949,269.9057,14.5485,0.4355,0.3984,0.6034,56.1215,41.1794,1.2826,0.84510533,0.83272283,0.55177994,0.56317093,0.90464771,3.21871867,0.03490137,0.5729536920177924,0.59459459,23.474394657699108,37.65412795790717,7.969989223821375e+24,0.15744117,22.652843796749625,-0.3587012505865449,-0.0829793901949214,12.963776632503588,14.934810150909536,9.02170959569169,化工,25141248000.0
2016-01-29,601225.SH,-0.044997259593012234,0.024088530541772152,0.8350090701611605,0.7893494250858227,0.025771407544298783,0.01016302713772152,0.9552475125792405,1.0417759642400002,0.047032488565063285,23.976950825322586,0.7594936708860759,-17.1165,-6.1035,53.889788800000005,-128.798,5.1458,121.6413,59.8985,160.6432,-85.9191,-100.6134,0.6125,0.5583,0.4265,55.7703,1.1661,1.5774,0.90804598,0.92941176,0.76998051,0.57748538,0.58970806,,0.1,0.35937400090789723,0.37931034,38.01978223018149,58.78664843195664,7.955567968903541e+24,0.57940537,35.545279436116225,-0.147183376828238,-0.07268958422510785,21.425262375673686,23.345469452155513,17.584848222710036,采掘,10704500000.0
2016-01-29,601238.SH,0.028360565977988063,0.024991739601102837,0.2898802495692197,0.3031627838542025,-0.02794963938649057,0.021330445211486526,0.20149049770174915,0.17552815489481008,-0.05651272391470742,14.422589423231118,0.8076728924785463,16.5585,7.5072,-3.9048,29.9773,2.4972,-1495.4205,65.458,-1066.61423445,183.8961,-0.6505,1.4639,1.3232,0.2229,39.3116,16.9219,0.6629,0.98852295,1.03500522,0.88319215,1.04089803,2.38172746,3.33384917,0.07929515,0.21009988812218053,0.82786885,45.46379929248943,5.460869469198529,7.56374756935841e+24,0.64420935,48.95920809411006,-0.35340931520467944,-0.08605311279007899,35.350900842055545,39.07428978271403,27.904122960738558,汽车,83632270802.98999
2016-01-29,601288.SH,0.1855891324332485,0.18479522317761884,1.1261119012057437,1.1637853509874534,-0.07823119151830925,0.39467755322650205,0.5500453846481537,0.5363397638141334,-0.30107674663665757,,6.08695652173913,5.7235,22.6074,,-0.1683,10.9671,33.9204,-300.3705,-118.6159,689.8419620499999,-0.2484,,,,93.3644,,10.107062799999998,0.96141479,0.97394137,0.934375,0.84943182,0.83813751,1.29645589,0.02749141,0.1143168276798973,0.88888889,38.525001286274325,6.169770168763321,7.877653799971223e+24,0.43060498,41.00700774187735,-0.034476902172400736,-0.02088394065474164,31.095993514530058,34.0912825302993,25.10541548299157,银行,879225328772.9601
2016-01-29,601318.SH,0.1012656076316961,0.07119660099048224,0.5951393382144277,0.6058535473885622,0.21474820843789716,0.39467755322650205,1.0725584233533458,0.8390138511590519,0.1093769621108072,,1.4247846255798542,36.8132,50.1463,,45.1521,20.9255,1967.5906822999998,16.8266,45.2975,141.6337,60.4852,,,,91.3261,,10.107062799999998,0.99867637,0.96730769,0.85447339,0.88756671,0.80967651,1.44886048,0.03003413,0.2197314105432734,0.77777778,34.72599411371011,37.019297425826274,7.701640823517011e+24,0.27878788,44.46436208658019,-1.095179949543845,-0.22826037896267914,26.00644145713752,17.880952723422695,42.257418924567155,非银金融,326929814549.64
2016-01-29,601328.SH,0.16704521929647434,0.16574143949472442,1.2687639583413368,1.3087180656214221,0.14396475460044575,0.39467755322650205,0.4748108405995792,0.4465102066484982,-0.30107674663665757,,5.046728971962618,7.5623,13.8681,,2.0378,16.0018,1495.754,-507.8011,50.0841,689.8419620499999,0.9309999999999999,,,,92.7555,,10.107062799999998,0.9692029000000001,0.96223022,0.81679389,0.76647564,0.80681727,1.33013469,0.02490421,0.22547546064918866,0.63157895,32.05921596376844,18.86773564320568,7.938035564826312e+24,0.28367104,37.61372738746528,-0.1887343161846954,-0.029691033598671257,21.89083573633739,15.754294076602793,34.16391905580659,银行,209992122480.25
2016-01-29,601333.SH,0.03694669681007335,0.02732722165106424,1.1258491488932938,1.133609840883444,-0.06727456825817499,0.08697422641784648,0.6225077759518571,0.6109537800724057,0.06360328147949301,7.305246777924028,1.4619883040935668,-0.792,2.0231,-31.4388,-5.6516,-8.295,-158.4087,-79.16,-443.2922,-2.4941,-13.6441,1.5901,1.4812,0.0059,11.2827,63.7306,0.1271,0.87244898,0.85929648,0.68537074,0.5738255,0.77859622,1.29075908,0.04907975,0.4327809187551273,0.69230769,27.837075216380402,41.27248627316308,7.909398079222821e+24,0.234375,27.9302588173442,-0.2550982645450358,-0.12352214550153227,13.511519679368744,14.59241976714932,11.349719503807588,交通运输,19330650540.0
2016-01-29,601336.SH,0.07596091378883686,0.05577141619753608,0.4708445006732678,0.5035185538221197,-0.08515457663539144,0.006695007657806001,1.4561511063901178,1.246603460986044,0.33158397271147183,,0.5703422053231939,12.2365,15.5203,,28.3613,3.3457,-456.0612,156.4592,-75.9631,-98.3951,38.052,,,,91.4269,,10.107062799999998,0.9407255999999999,0.93713413,0.77630192,0.82702435,0.70306496,1.39723352,0.04751067,0.4081730401304167,0.62343096,34.04223391154923,53.510897684807844,7.792841158214432e+24,0.31125992,37.111743558338866,-2.6818481479701197,-0.740876922640842,20.48367757576534,16.904937748478165,27.64115723033971,非银金融,76785876498.8
2016-01-29,601360.SH,0.05510311970882858,0.05480150498512353,0.3512015010305853,0.37035522681317135,-0.027034834224666213,0.034411579282601176,0.6539508549446175,0.6414913849637902,0.026622150607402736,11.928593106795967,2.8189115374688165,7.3373,6.6831,6.3404,19.6113,-0.3084,20.1896,56.6364,-4.0425,-41.0821,19.5844,1.8447,1.6089,0.0013,41.8815,12.7848,0.7477,0.87878788,0.86742118,0.70638578,0.70965608,1.07737842,2.05080388,0.06927465,0.4471649607112108,0.8452381,32.39203274283979,60.52872078490344,7.650273421443837e+24,0.28602941,32.674948076727084,-0.9961405608614188,-0.2984480873330164,16.630782982030894,20.880407438377247,8.131534069338201,计算机,4198235283.39
