,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,PEG_TTM,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2021-10-29,600085.SH,0.02670942446011646,0.02344356207528486,0.228898471293879,0.22346118410115948,0.043337290786155454,0.06538811661845918,0.32233213069884137,0.2915186777478691,0.024044860832415214,0.7131001428321538,15.549580535084873,0.841645885286783,16.9715,7.3643,1.8194,52.5031,14.3599,107.7608,6.7027,74.6991,20.5983,46.2356,2.5481,1.7405,0.1267,36.7674,39.8795,0.9159,0.96889157,0.9547619,0.94485152,1.13289485,1.1952983,1.10870428,0.06993671,0.12459187758571379,0.52525253,44.369735858738295,43.08301968235282,7.818562016790359e+24,1.12187812,40.96087260580815,-0.11814472655189996,-0.16188020607632678,20.49099053396907,29.65171303866219,2.169545524582837,医药生物,43996766004.96
2021-10-29,600104.SH,0.10699105513491783,0.08622852218282531,1.1344547185155678,1.09775597038716,0.012614130054537211,0.041128616519923014,3.3980499198303264,3.0515774837690524,0.0944186568999781,0.2811676715299775,5.6338154995347685,3.028896593682351,9.8211,11.7466,0.2463,33.242,6.022,-93.3322,91.9798,61.3738,-87.0927,45.6452,1.2079,1.1003,0.3409,62.7329,2.2048,2.0083,0.96755725,0.9740634,1.10028445,1.06072992,0.99239298,0.78096038,0.03580563,0.11409785117520099,0.67391304,49.055525069188704,26.824756949710775,7.779224014188026e+24,1.12633833,43.44625080946315,0.23044080022771865,-0.13425697803835163,35.05603777236254,50.66704565980848,3.834021997470643,汽车,236940596482.2
2021-10-29,600109.SH,0.056618788515939315,0.057451425076025436,0.7296171883541428,0.6929244187228726,0.22724132341302347,0.04498238005389598,0.19289313592628254,0.18700153766343824,,-2.480232208878067,,0.6529850746268656,1.2978,7.0961,,-7.1211,26.2047,566.1308,-428.6254,0.569,127.9271,-7.249,,,,71.2904,,2.4918,0.96402878,0.96057348,0.97454545,0.86844943,0.68909575,1.57379819,0.04406475,0.11683651405235262,0.35483871,34.36025247544697,44.18959958342671,7.937787277130615e+24,0.70487805,25.362305726577837,-0.1057761255350741,-0.10587242101379668,17.118782841551823,20.8812825869598,9.593783350735876,非银金融,32421131803.2
2021-10-29,600111.SH,0.018896459018794675,0.004529234810392152,0.0729912384145684,0.05671766761753113,0.0002242057963985849,0.013293244700587162,0.16214716562366757,0.11557179210020956,0.003877107165364433,0.11918925055403708,101.66201602591107,0.13765451076482618,52.5782,33.2253,85.5506,443.9995,22.5203,-97.5733,-268.8216,-164.0751,165.1905,402.5636,2.3287,1.3272,0.2368,45.1408,24.3383,1.0506,1.05592654,1.12021253,1.28361238,2.47808896,4.56208829,5.18947893,0.08639399,0.2957142441490451,-0.1440678,54.2368071997086,81.45546683259523,7.885163995718054e+24,0.95579078,54.59320976918091,0.057610374284153984,1.6010756007107971,75.51949541744669,78.37601429931925,69.80645765370156,有色金属,183833139600.0
2021-10-29,600115.SH,-0.10745385711404676,-0.14959609159550394,0.604969884231811,0.7109953997552498,0.10362389535150314,0.20477031549194455,0.8623105507938554,0.7412053413661813,-0.03850187536941974,0.621199916590773,14.665995628962042,,-21.7705,-16.2376,-4787.8249,-14.9812,2.1844,28.1338,-169.9741,-137.6106,70.5084,-9.5173,0.3375,0.3153,2.7831,82.0262,17.3993,4.986,1.02765957,0.95643564,1.02547771,0.89776952,0.98571429,0.90612723,0.0403397,0.1516522400516596,0.52380952,51.13067926284266,28.157196307573017,7.489506567055902e+24,0.99781659,55.91321361313133,0.00732561675382998,-0.05131334265896815,28.81024996064826,24.453767497508235,37.52321488692831,交通运输,47374985844.06
2021-10-29,600118.SH,0.01197901515481775,0.01182666394995274,0.1989306143882905,0.19753940600481495,-0.007696255333041311,0.007538223093609417,0.24532515734555196,0.2344136804791787,-0.007223273362454481,3.441878317449731,39.9033793013535,0.3955696202531645,21.0777,4.2016,-3.4256,24.254,11.2474,-1234.4289,-0.3876,-130.83,271.8908,30.9841,1.9506,1.4786,0.0768,43.8368,4.0448,1.0189,0.96710023,0.94540015,0.99059561,0.84271395,0.73998591,1.36775258,0.021827,0.12186989828230956,0.84615385,34.32625462422876,35.77009929582961,7.877715688370681e+24,0.49728507,32.70266115019603,-0.4555877445245747,-0.284603753215109,12.725217795629504,11.168997785418076,15.83765781605236,国防军工,29893325332.800003
2021-10-29,600132.SH,0.02279352299590003,0.014789002150384208,0.0224023739625045,0.008038199733535095,0.01203098617793233,0.08772865626666533,0.2612244455398557,0.1502693341403493,0.06812224568502685,0.10101303406986929,27.636673156711066,,419.0991,35.8295,26.647,434.3213,202.9526,-8.1371,-770.8181,-56.937,550.9097,409.3524,0.7282,0.5612,0.1486,69.6831,80.3263,5.2121,1.17191151,1.09156207,0.89890661,1.00313375,1.40725844,5.53990294,0.10002193,0.202666704108866,,63.27109873286487,42.80809180856885,8.151823283300734e+24,1.79894771,73.4978039136806,-2.1277742458566973,4.2532153237646035,68.2983590870166,53.16071967603782,98.57363790897419,食品饮料,72813466739.09999
2021-10-29,600143.SH,0.08362563631825044,0.1519678957406313,0.49789661642398436,0.4916419558824038,0.024231148354407164,0.05464076917652717,1.2738190110420202,1.1614047164337058,0.12422326645791744,-0.2973021039835468,5.882255670657373,5.115089514066496,9.5277,6.8815,-33.2946,-40.2219,44.8469,34.3072,-132.5515,225.9268,-76.1288,-42.2052,1.2997,0.9606,0.797,61.7003,12.067,1.7999,0.86760355,0.8372591,0.58532934,0.5559366,0.72291756,2.83010197,0.03748232,0.35930767911453176,0.86842105,22.09093864476724,63.651800914778036,7.726751680113909e+24,0.01248623,20.270426240478905,-1.0600022243404823,-0.2853366801781845,8.895416030924196,11.654562223783756,3.3771236452050744,化工,30188590083.39
2021-10-29,600150.SH,0.004280551426675211,0.0030321375797674314,0.4563251558698756,0.4538953808627695,0.004609035484636185,0.07298478383247334,0.586284513312962,0.5477615365932768,0.20041317029137568,14.302973762346804,38.207028504816556,0.155210643015521,61.6439,8.6324,16.6475,16.3333,28.8519,106.0709,-2036.8959,386.5188,188.2997,-6.1899,1.2611,0.9076,0.2508,66.8661,7.8598,2.3236,0.99251761,1.02593267,1.49833887,1.43996392,1.20818363,2.05218906,0.05373832,0.33443902683911486,0.85034014,45.898025967560685,77.15742000551329,7.886977498516536e+24,0.4052963,48.14552765430102,-0.27760445890468677,-0.3923087373244345,34.96805882038196,33.86729351942636,37.16958942229316,国防军工,55096590078.200005
2021-10-29,600161.SH,0.01766339740905753,0.0161188097131854,0.19801695249731605,0.1139642128677911,0.0387908031359786,0.018375161341105724,0.09150756519279714,0.086914384974912,0.004097455599361889,9.130005351336978,29.157582032904582,0.34638032559750603,6.7512,79.3983,1.6583,6.2009,52.6732,174.7828,-318.4038,884.1617,-3.4576,5.9438,7.5737,5.4133,0.0551,13.7903,69.357,0.2041,0.89325495,0.85718527,0.78132612,0.81583678,0.74241147,2.35631076,0.04910439,0.22228234844771974,0.23188406,29.742239263147376,48.767886366844074,7.956962190107011e+24,0.535501,20.50203945470391,-0.7694593378347381,-0.7013936452100276,15.187241152389023,17.681740056371396,10.198243344424277,医药生物,39643551135.05
2021-10-29,600176.SH,0.07101355512246936,0.031533670360141895,0.2731415672057989,0.22757213880169602,0.004119386270782516,0.06360758688584028,0.2300566164418776,0.15226039140895703,0.030811874403884373,0.06967589347608832,18.774838570799048,1.0239054497494364,65.8152,27.5186,56.741,202.1046,14.3068,28.0297,-8.8021,-5928.8488,113.4621,199.8415,0.8881,0.7639,0.2647,47.7616,34.3419,0.9544,1.04590164,1.114735,1.32456747,1.18243595,1.50535663,2.29330184,0.04725275,0.15517422137004563,-0.15,59.828496610173,60.00194198571271,7.840279891554134e+24,0.92698569,73.08440343873231,-0.11553918012995243,0.3804187337200819,82.30990987311407,77.3426724691788,92.24438468098461,化工,76620036973.92
2021-10-29,600183.SH,0.052865463441480284,0.03269708676506488,0.2444960034154677,0.19240819725700264,0.03362988993992986,0.034005585463110735,0.37698998623322105,0.28576636390790483,-0.0018827415400993115,0.36167801910886743,19.51208943374676,1.7833106781093948,33.9869,32.4167,-0.9473,52.3005,34.1666,765.1271,15.945,585.7446,22.3362,55.7601,1.9577,1.5102,0.1536,40.8425,22.736,0.7868,0.97759227,1.02017423,0.82836932,0.94987895,0.91939949,2.28418793,0.03990826,0.09179101390468154,-0.32258065,45.54978978084864,57.13762615752144,7.710619690272969e+24,0.99941793,43.58989485808736,-0.2830924799010325,0.23369697021273317,55.892981164575154,63.315242914811336,41.048457664102784,电子,51396326913.25
2021-10-29,600196.SH,0.03705621201925214,0.02858336273299496,0.30386445700625947,0.2882568026117476,-0.00015033978774048033,0.024522368436710785,0.2750988102458032,0.23650550914936821,-0.029391956444859587,1.002229394312733,18.432986037414633,0.8599999999999999,19.6612,17.6975,-8.9501,26.926,12.1105,99.2867,-209.943,116.9015,-6.1178,21.7703,1.0717,0.8761,0.2735,46.3976,10.9652,1.076,0.96283459,0.99147333,0.71073205,0.91843091,0.85387567,1.81582108,0.03541521,0.2222175863505363,0.19083969,33.889107956494364,54.59463454149882,8.095813448863102e+24,0.42190848,35.22126367185871,-3.043778544884332,0.7440803779061422,30.82650493954445,33.591422117930215,25.29667058277292,医药生物,100547902250.0
2021-10-29,600233.SH,0.0289350083755052,0.03829648935492764,0.3821497435527383,0.3713024933247611,0.0028545856573448346,0.07202935097501173,0.9110234647001987,0.7566523327284566,0.0014111500076058796,-1.7845818022121567,14.174815052468277,1.0273972566973981,27.534,5.9974,-34.2341,-19.366,16.7764,-71.3599,6.1532,-20.7469,-8.3491,-20.2935,0.8211,0.8149,0.0696,37.7606,34.2696,0.6213,0.99931554,1.12654321,1.65158371,1.26768868,0.97797911,1.31328595,0.10014205,0.2424754796137017,0.33823529,59.59897451671701,47.91821257347158,7.820943194930984e+24,0.96610169,57.62871597872488,0.698092187819795,-0.10842930986248467,56.370527179132864,59.84030164368507,49.430978250028446,交通运输,46129859911.6
2021-10-29,600276.SH,0.01992621317423822,0.02008935311439849,0.10868607796492218,0.09683543177821054,0.008596854348343525,0.00934478160642484,0.09053769563333439,0.08804304802489561,0.023563142026987578,6.937783419940883,42.43055122882038,0.33847820198262774,10.7304,21.2102,-0.9273,7.2336,19.7166,-61.0901,-94.8447,-51.6745,-43.3384,0.0213,7.7031,7.1221,0.0055,10.6059,74.6938,0.1207,0.95984405,0.98381618,0.88070113,0.71921504,0.65077858,1.44870753,0.07883735,0.15007784238124336,0.53623188,45.5150056387695,44.911168046520714,7.995839594350645e+24,1.00874832,40.75884240674857,0.09977365787545148,-0.4838999208024551,31.982901215534984,35.72080142612948,24.507100794345988,医药生物,314102071971.76
2021-10-29,600299.SH,0.04281700704638863,0.03847106174460952,0.40127146189895563,0.39714748100852115,-0.039908382931335154,0.06183359805762974,0.3521526262286651,0.33901069119727173,0.05110397779110217,2.351368779160408,11.101166081737322,1.3435114503816796,5.7088,2.9021,-0.1427,9.9326,5.2218,24.5331,-90.0325,80.9303,-25.8923,15.5537,1.7309,1.2081,0.0998,25.0332,59.5697,0.3689,1.04549082,1.06938776,1.20515179,1.09214439,1.02241517,1.03611459,0.07413509,0.1304282923869068,0.20408163,60.440896874909164,32.98991289117541,7.903875988768036e+24,1.14955357,63.791288183174146,0.24246295527705763,0.05592939493229476,74.40947019978734,69.16898869273261,84.89043321389678,化工,35132906676.299995
2021-10-29,600309.SH,0.07318158682332788,0.0303229835829951,0.19325871771398787,0.14730629972916592,0.0527746427891257,0.07960447564813594,0.39716173975921903,0.22175199526397507,-0.009988414676231691,0.06473153573858392,20.691336806981603,1.2325779842609272,91.3204,45.6265,34.0514,211.0971,43.9863,44.0938,-25.5143,41.1161,26.8408,234.5344,0.7477,0.5709,0.2806,62.9441,27.654,1.7842,0.94992344,1.00476327,0.96894809,0.99981041,1.3356509,2.72595153,0.0393355,0.10888164605640509,0.54494382,44.57246466403097,55.86876629719572,7.963964200602823e+24,1.05471406,39.07244576892541,-0.19390974094847035,-0.1926796259835155,32.07057108608211,44.62364959912585,6.964414059994638,化工,150163589617.4
2021-10-29,600332.SH,0.07536314713816165,0.06157705635042514,0.6036874656996085,0.5522426769874118,0.09907869632657751,0.1263561978680422,1.4432669281711592,1.3026986079669785,-0.007053034258217268,0.4403520713379702,6.994030207543653,1.8475274725274726,10.6106,10.4627,-1.0669,30.1329,11.2654,54.1705,38.3403,-3099.1215,36.3126,26.4416,1.6543,1.3796,0.0831,52.2997,19.1608,1.1819,0.97718121,0.96423841,0.96169089,1.00484391,0.92379297,0.8956303,0.02325581,0.08986179048408878,0.5,38.76722180603314,30.9285996363446,7.806220463612275e+24,0.58980044,33.948579201357624,-0.22659766270160797,-0.19874915432106244,25.07093946951088,24.462607764812585,26.28760287890747,医药生物,40939544434.880005
2021-10-29,600340.SH,-1.1852773730234003,0.2545038935205756,2.1749678643139325,4.30342432368653,-1.6708999837264384,-0.2069166868811272,5.061441871567446,7.027153964945973,-2.670719410848953,0.0037159182513063532,10.54132540016738,,-25.329,-11.6629,-50.9841,-227.046,-8.112,-516.7149,76.9071,-272.239,82.8112,-193.5543,1.288,0.7867,0.8453,83.2589,-0.926,7.9443,0.91315136,0.95336788,0.86588235,0.59450727,0.24714574,0.20897139,0.09975062,0.29546421289383606,0.88235294,38.39805241254462,53.14607431010125,7.72285420010407e+24,0.69014085,35.62187260437567,-0.06311934793198001,-0.06892744764017694,15.116419363076771,16.419530470012575,12.510197149205162,房地产,14327546628.16
2021-10-29,600346.SH,0.10492397490652587,0.08677087146442528,0.3496183318095947,0.3023368891380536,-0.007776018027604295,0.1628715028460994,1.292546806404968,0.9821559098689212,-0.010868772317469697,0.4080364003141138,8.168704056870869,3.4853296754751772,56.9229,24.545,-33.5417,23.3575,8.3598,-211.9003,28.474,-189.0388,191.2163,19.6183,0.6865,0.3845,1.0702,74.0779,26.0272,2.8615,0.90069473,0.87252573,0.79053085,0.73851502,1.10453027,2.1275416,0.03910615,0.2457986944956037,0.11382114,22.40671423379097,35.489125482521175,7.902380918358334e+24,0.27970978,14.43911955759925,-0.9912929607207414,-0.5257882195352443,14.725657146710676,15.329691275652769,13.517588888826491,化工,155141759283.44
2021-10-29,600352.SH,0.09930598811009447,0.10310872298126866,0.7459138213646317,0.6845283261589741,0.05491239999178861,0.11361350852736982,0.4166656534220838,0.3852816721869868,0.08612536998805208,-3.583844475614124,8.423856201459577,2.0080321285140563,5.2365,12.5678,-9.1764,-2.8098,21.2171,32.6181,-460.1295,123.4124,4.797,-6.7214,1.9737,0.7125,0.3328,50.0599,21.0114,1.0852,0.94318182,0.96736597,1.02384868,0.89971449,0.86299145,1.36366238,0.01849112,0.17824823140631876,0.625,33.08745067498475,52.59772231960941,8.225345259086956e+24,0.23189252,21.951498437235326,-0.265997785681795,-0.1885495862072779,13.36096479749596,17.19423090893947,5.694432574608939,化工,40503981657.0
2021-10-29,600362.SH,0.0656525907946775,0.028772250427889806,0.7980950619496845,0.7428722319361034,0.050545353755679014,0.0336886686964203,5.313737132182954,3.9500948809645884,0.039981534033028863,0.0781394080043915,11.815576097484639,0.4293688278231001,44.5789,21.9004,30.7057,194.9297,13.8971,-49.1544,198.3917,-170.7714,-56.1914,125.997,1.4412,0.9607,0.3114,56.9453,3.7562,1.4699,0.95100041,0.9079922,0.92788845,0.8556357,1.58754403,1.68065285,0.04693289,0.16181785156177683,0.49152542,36.99724510614374,63.71306366357917,7.944314160386662e+24,0.61510242,26.709720376449518,-0.2515400377003273,-0.43764838165534203,17.103856697937896,28.56116610251681,-5.810762111219937,有色金属,48332512062.450005
2021-10-29,600383.SH,0.1901780389032356,0.22691184436217943,1.2497505298540306,1.2543503672301841,0.09072733475735074,0.12318193340551593,2.119030602570201,1.8256480052897013,0.07225685373241081,-0.19743587506243265,5.593749502373975,6.896551724137931,59.1173,9.0105,-40.7812,-26.6326,21.6954,-44.225,-36.7706,48.1703,-39.1898,-27.7346,1.3991,0.6303,0.957,78.2984,2.1228,6.3137,0.888014,0.90949821,1.20833333,0.87973998,0.76297674,1.29372961,0.07692308,0.18796659917953967,-0.68115942,39.62269220211239,53.06058482052069,7.501426184442103e+24,0.86627907,29.915445851500426,-0.012321324960675617,-0.17311100606508778,23.782147966244242,32.0593227797124,7.227798339307924,房地产,45823023255.8
2021-10-29,600406.SH,0.024635463850870037,0.02247147898094896,0.1583126737812374,0.15815616058567508,-0.006938403144556806,0.021894066001889378,0.19061228404029965,0.17833636240762898,0.028158475195151054,2.3641720498866823,29.726443830927632,0.8990495760650743,22.3217,11.6473,-6.6512,17.1696,8.3929,-203.8703,28.0439,-2867.6133,21.4178,16.0758,1.7031,1.3607,0.0448,43.3618,17.9536,0.8182,1.06657534,1.13366337,1.40897575,1.47892424,2.29720499,2.85764145,0.1,0.25307097185568284,-0.46575342,61.345787909922464,36.004241946023456,8.032847187048337e+24,1.44686926,61.0127281596739,1.2509009577854058,0.7169029319307727,79.44325043126112,81.76200149958197,74.80574829461943,电气设备,214575438034.76
2021-10-29,600426.SH,0.09323352393620568,0.02739827639087909,0.31376360366614503,0.23566446601329102,0.0234059190875063,0.06416990720605995,0.3398418842234057,0.19980648331204948,0.03034832186904744,0.04580422578388386,18.801651979888984,0.7434651204756578,76.7146,37.6298,58.9015,234.1652,39.856,315.2436,-15.6233,116.652,32.5361,234.1406,1.7671,1.5947,0.0965,23.1377,99.1485,0.3037,0.9527897,0.95045872,1.048583,1.04556116,1.50870602,2.67512677,0.05782204,0.16024361566063924,0.38970588,37.38446190498838,60.70065852727526,7.702579598188064e+24,0.63495079,32.97941414071087,-0.8905520471266908,-0.27746976260504885,25.76518082971376,32.23651381831282,12.822514852515638,化工,65553053234.759995
2021-10-29,600436.SH,0.009449348637867656,0.006709645860663157,0.03750980424842776,0.0315595497595034,-0.0006040546875956278,0.0025179643538746554,0.03031660540736038,0.02613494067492658,0.0051475559005274745,2.1995913769975566,120.64429814276033,0.2179598953792502,17.0829,24.1579,7.935,48.1123,18.3484,86.4506,81.7348,-558.1043,220.6677,47.8685,5.1794,4.0325,0.025,18.2277,32.367,0.2337,0.9492632,0.97709418,1.09232316,1.20319002,1.68549524,4.42754059,0.07913246,0.2641828754156289,0.2821256,56.030170959462424,41.07918990461681,8.712080456308093e+24,2.45892467,42.95265273068543,16.915971393227117,-3.9037963785023493,29.44001323582613,48.906169319014765,-9.492298930551144,医药生物,249121742353.2
2021-10-29,600438.SH,0.024143967839480338,0.014004630490250502,0.1368328958195132,0.1185504927538366,0.003631438272531197,0.01765451573205209,0.22987760772811397,0.17156918035963012,-0.01330714003924521,0.5578886719013079,36.14571034489337,0.4211078105888521,43.7135,44.6599,44.533,74.241,52.7754,189.362,-179.8881,8318.6746,103.8989,86.8773,0.9581,0.8019,0.3428,54.0099,14.2625,1.2776,1.04778469,1.02379249,1.38437349,1.68999611,2.04540559,9.4309226,0.04357378,0.17069834582244436,0.42894737,60.70653838831599,60.175639606806286,7.779873443979329e+24,1.48964573,65.56857391780431,0.8580886846944539,0.5613958379230948,75.60570422755916,72.38480669918495,82.04749928430758,电气设备,257623602570.31998
2021-10-29,600482.SH,0.012874359484114107,0.014779020430123862,0.9806926967071081,0.9741639786037988,-0.023689319861936405,0.04270226780811817,0.7516168816033139,0.7354482893698704,-0.00837728940837142,-1.7305755180077123,21.837243388022667,0.4470587209038682,2.4491,0.8739,-19.4192,-44.8832,4.1612,-129.8334,6.5476,-132.7146,15.0139,-58.9439,2.4148,1.7523,0.1879,40.2524,8.748,0.6885,0.9631728,0.97087379,1.07545948,1.01114841,0.95730362,0.73996086,0.02113078,0.2284820740634587,0.69230769,31.1427706230891,22.61894628671537,7.903163142066593e+24,0.26709482,20.037401907631654,-0.3815367113985173,-0.17437789470815135,25.548399821881205,27.22438900608516,22.19642145347329,国防军工,34466350732.0
2021-10-29,600489.SH,0.04812918856535199,0.03854828861607271,0.6037788432312035,0.5805195103508232,0.036348872861031674,0.07252010377055944,1.3720670403026247,1.190075516984278,0.01777155555875535,0.18857133898286565,9.616129170572771,1.9278846153846156,34.2067,20.0578,-2.0713,110.1833,8.3876,-24.5586,14.555,101.6685,-25.4875,76.649,1.327,0.5326,0.2344,47.0394,16.7717,0.9729,0.96073903,0.95852535,1.03097893,0.96337784,0.84692558,1.26486521,0.03199052,0.09086572804390088,0.22222222,38.59702635312387,46.07655843167855,8.030556156350751e+24,0.74928367,28.77197563207914,-0.023024272244198497,-0.08125691217416478,20.898624147868066,35.88308759167548,-9.070302739746765,有色金属,36297341267.200005
2021-10-29,600519.SH,0.021856214085245438,0.020357001415073114,0.07600464736363446,0.0703262966194711,0.013851548999516414,0.027599230704275553,0.04461478327425418,0.04137697782322107,0.02175285521178826,3.7146991683000716,33.689582193210185,1.0565254534302988,11.5939,17.4441,0.1213,12.3169,21.7376,90.3482,-95.0333,-12.1592,47.2121,12.4888,4.4324,3.7329,0.0024,19.5313,145.7175,0.2517,0.96058916,0.95258663,1.03232517,0.90964748,1.06301804,2.78891014,0.09504132,0.10818794328585499,0.03085714,51.54570925409927,21.275741720477257,9.045545114808296e+24,1.61037914,43.55536077933711,39.05172362982438,-19.510734302974356,31.591798448810895,39.54270624547367,15.689982855485354,食品饮料,2293917678624.0
2021-10-29,600521.SH,0.03154060712997669,0.03381999596658346,0.23689616894250867,0.23689467045144807,0.05222679719381377,0.048762480183167485,0.22605620461328751,0.23588547798693882,0.011612731317565921,5.849013050398703,16.871833824039307,1.0581648713080944,2.8859,13.975,1.16,5.4206,28.5023,400.9217,-77.4409,235.8749,-24.4344,6.2643,1.8746,1.1892,0.5304,51.9922,34.807,1.1178,1.02559822,1.05134056,0.99891599,0.89885817,0.52828972,1.01681186,0.0713073,0.15767802034522663,-0.2,56.14808235513055,51.7540195282264,7.91992184563335e+24,1.26359143,58.75147155895009,0.07567119191720015,0.16024360880018312,60.44547944933053,53.3426558934837,74.65112656102418,医药生物,26808476878.13
2021-10-29,600522.SH,0.046438819241859844,0.07337836127932114,0.7337093860763457,0.7569995085134009,0.030086464843823973,0.06634996560672651,1.533816497006314,1.4215173783794939,0.0491848351034355,-0.9371568334684366,7.276308471881092,0.9731416141264857,15.7169,6.0408,-4.5474,-22.9777,10.9063,45.1454,31.1729,106.0874,-44.3088,-20.3158,2.0451,1.5429,0.2378,47.5567,12.6899,0.9399,1.14108352,1.14886364,1.39064649,0.98286989,0.88723008,1.21443228,0.06550218,0.1858572116262622,0.77192982,70.71531268750503,71.97549683170381,7.715738529497704e+24,1.54835165,85.87453513017314,0.10207455174363023,0.1501346944274291,72.00366525955809,54.016914448765625,107.97716688114302,通信,30999077484.809998
2021-10-29,600547.SH,-0.009429932683524215,0.025330074046475505,0.2854259445491747,0.2786246713756603,-0.018716989710810712,0.03487970016105135,0.3109369332564975,0.714437419888284,-0.043983413211725164,0.7888619777348207,14.856231286516172,0.251004016064257,-46.1596,19.935,-15.8072,-134.4282,11.9614,-168.5703,-137.6511,12.8489,-18.0057,-106.8674,0.4647,0.3129,0.327,56.0525,10.2012,1.392,1.00403226,0.99252616,1.17314488,1.0130598,0.77372344,1.71128812,0.05953003,0.09516455933953821,0.05714286,52.25572923131089,36.998593065180614,8.097541588071366e+24,1.11020151,51.40332204534583,0.20692257058424995,-0.10724101340821213,39.70569685290696,45.417328646276964,28.28243326616696,有色金属,70446970957.92001
2021-10-29,600570.SH,0.017162089448251892,0.014354471960170931,0.04853992669312676,0.04945821998383797,-0.0001289777236955821,0.009899443535227063,0.05381745277637927,0.04531626553185105,0.01608169025992326,1.1265888398537496,61.078099165462575,0.11334637997587999,26.6464,16.7025,-6.8165,51.7207,20.7462,-102.0932,-464.4935,45.6778,-10.9654,45.1856,0.8542,0.7472,0.1028,50.6767,19.656,1.153,1.08564536,1.08396421,1.20022861,0.93363549,0.91231565,2.81160454,0.04621005,0.17806723697621707,0.84084084,67.4674298858116,55.574405631416774,8.050108482556356e+24,1.69557196,76.71632947631605,1.0782043752913297,0.9187930286549144,74.7141869957235,64.14437900215582,95.85380298285887,计算机,92078310240.0
2021-10-29,600584.SH,0.04828163451853968,0.02371360591239449,0.36847294933398556,0.24360452094349375,0.01679008284492705,0.11991218101511246,0.538451088295727,0.4811111984300767,0.006079899604868857,0.133699533211363,11.216689310649064,0.1617599482368166,13.5077,53.6224,16.9379,154.9131,11.4692,480.1559,-96.2125,82.2602,21.1128,109.5622,0.999,0.7238,0.1738,45.4205,49.4001,0.8326,0.99102276,0.92962406,0.85410334,0.85569687,0.81944813,2.52864018,0.02782071,0.10705399616415942,0.54464286,41.73839820378621,69.24995130037912,7.614931060739416e+24,0.75607253,42.38840939637323,-0.5616304851010485,-0.12872484476657275,24.72837403096104,26.62324835497137,20.93862538294038,电子,55005983230.0
2021-10-29,600585.SH,0.16254385246273292,0.17408392586953875,0.8555545515201719,0.8012033910375006,-0.0074750876984871545,0.16222886301629333,0.8621015411567152,0.8733643018197437,0.09101537048540427,-1.2088709260592303,2.762516707615448,5.567226890756303,2.1804,13.9406,-7.9671,-5.0892,7.7839,23.6392,37.2411,-55.9489,-14.3766,-6.1972,4.8676,4.4843,0.0479,15.4797,135.1185,0.1901,0.93770007,0.94491315,1.06936254,0.80168056,0.73408673,1.20907435,0.01932731,0.1442893454701971,0.58333333,31.757230476226873,38.500412634556405,7.916680393938353e+24,0.33465459,22.188727791475728,-0.9722428807941409,-0.5778872910855746,12.620254007352356,15.15796292452253,7.544836173012008,建筑材料,152308674208.32
2021-10-29,600588.SH,0.01132713408263367,0.009505518297608942,0.06285697295565694,0.07252625164319564,-0.004435455079816331,0.014637357183212109,0.08414391543643657,0.08196491246863175,0.013716402054507092,1.7683808513588128,65.90808595746836,0.6254878603500127,7.4166,5.0827,1.8789,49.9234,-0.574,-578.1031,103.0924,-1279.9152,21.0717,47.5193,0.9248,0.8737,0.1325,55.41,18.1626,1.4352,0.97337006,0.93612011,0.87290694,0.94537513,0.73650053,2.04282637,0.03481939,0.13980486175111767,0.82524272,43.11635191510939,28.123279271305748,8.147832285647899e+24,0.74216028,45.44579882721049,-0.4915321415113413,-0.317262010151526,24.223471734949808,21.466243487223974,29.737928230401472,计算机,103062458548.8
2021-10-29,600600.SH,0.019918173677077034,0.015470940084246376,0.16450059841874376,0.14493149572609054,-0.08529791054382282,0.036567365558302686,0.2116067344097911,0.1950957292586867,0.024828577139157003,1.8727909857938676,26.26366833454065,0.7192174913693902,9.4515,9.8801,3.7048,26.8078,10.7695,-513.8922,-994.1317,83.5278,-5.2297,25.9058,1.6848,1.5733,0.1857,46.5815,31.3096,0.9021,1.30268582,1.23995244,1.16303307,1.13700908,1.38949419,3.2038342,0.1,0.2965436214827902,1.0,78.30306261537002,63.6471240876337,8.13243265205826e+24,2.81599599,90.01951565913832,0.18927136632187383,4.732455450833246,85.42965766195903,67.22841862876938,121.83213572833833,食品饮料,72569871980.76
